,Ids,Prediction
4347,56987,[-10390.73802497]
4348,92582,[-8699.28497441]
4349,80739,[34377.54287882]
4350,91345,[4343.38415825]
4351,65533,[4662.70509301]
4352,25273,[-88440.65792624]
4353,52838,[-21405.48563403]
4354,97791,[-9789.38272827]
4355,46933,[26658.6883594]
4356,32480,[110890.66540489]
4357,50123,[-20351094.74364577]
4358,22887,[10627.40944729]
4359,81947,[21654.54826109]
4360,87199,[2387.04172293]
4361,74961,[44819.63294269]
4362,47789,[-2241177.14554222]
4363,72378,[1376048.23358332]
4364,27935,[-22977.23575783]
4365,66561,[3143.61507673]
4366,44892,[7626.01320299]
4367,41226,[-34058.12125988]
4368,68208,[-230115.61598823]
4369,41949,[3823.83831232]
4370,81138,[-901398.38015542]
4371,20883,[27391.77396756]
4372,70654,[-35123.07635124]
4373,38777,[48125.82740662]
4374,94735,[20284.23726381]
4375,25924,[413477.65730805]
4376,34170,[11391.95672783]
4377,27953,[28238.79605951]
4378,22093,[15966.55374175]
4379,56065,[-8966.22515955]
4380,92724,[65303.90066232]
4381,99842,[6084.8145346]
4382,65072,[732363.97428392]
4383,62427,[30376.73360108]
4384,28017,[2440.59944701]
4385,26735,[-4261.20887365]
4386,38546,[-38877.97098577]
4387,27726,[3937.12078936]
4388,27574,[-5922236.79798611]
4389,61904,[-1711997.29818812]
4390,56985,[-72347.00826445]
4391,97429,[-25136.02533492]
4392,50308,[5308815.46806472]
4393,54795,[1438164.26815684]
4394,42881,[-2316759.49826609]
4395,81208,[96698.09731025]
4396,72292,[21307.54853608]
4397,58125,[3102.32742353]
4398,33715,[-13.52133855]
4399,81577,[-8523.26143943]
4400,97522,[15331.0751901]
4401,88119,[-5185.76790098]
4402,49166,[-433088.95096436]
4403,49725,[-224833.97233965]
4404,45049,[-4726801.37851744]
4405,80620,[15396.11906111]
4406,32941,[8531.28714104]
4407,58462,[-8622.45479983]
4408,75589,[21396.24472282]
4409,38684,[-11272.15029498]
4410,58656,[-26112.66802137]
4411,49031,[18895.53373341]
4412,73176,[5495.27243341]
4413,98010,[-412596.83659885]
4414,68219,[-577962.51866523]
4415,35294,[4116554.7416237]
4416,42949,[9887747.03058795]
4417,31278,[27023.35715722]
4418,49520,[-201918.82541092]
4419,32121,[-37292.35065219]
4420,46455,[-89009.92336805]
4421,79814,[3517.92411642]
4422,20087,[-6162.00032368]
4423,50079,[19271551.97750533]
4424,58069,[-5827174.66443415]
4425,88140,[-8363.40628919]
4426,99790,[10313.61271209]
4427,61741,[-55601.40512463]
4428,56859,[13751583.90380291]
4429,84616,[282159.74305556]
4430,80853,[2784.65736921]
4431,75780,[8580.0039487]
4432,84621,[4162456.54036192]
4433,80586,[2463.52725274]
4434,64183,[-401593.50019606]
4435,49682,[-517709.15773084]
4436,91199,[894.6970809]
4437,63757,[-4354.90014466]
4438,91807,[3450709.05318196]
4439,93266,[51620.38885214]
4440,37158,[-34770.67860588]
4441,50968,[-711338.38270926]
4442,43828,[-25321.4655423]
4443,43275,[541122.08616546]
4444,26127,[36778.39657368]
4445,22775,[358136.48902559]
4446,93885,[-1324775.88731679]
4447,43400,[-2151057.82651177]
4448,45985,[-276245.36076358]
4449,48155,[4626.28565546]
4450,48394,[-3096.34969894]
4451,25977,[1930.47218537]
4452,22865,[1128062.74454679]
4453,50324,[-20599.39241437]
4454,69847,[132034.96503122]
4455,81036,[-12244.46088148]
4456,62063,[19921.00352892]
4457,53261,[13671.36254547]
4458,68181,[265706.85938005]
4459,92919,[-16138.81996557]
4460,62626,[327215.9648994]
4461,92177,[-791.42055246]
4462,96201,[12911.04861458]
4463,49522,[159978.92053453]
4464,76541,[-18845984.51865747]
4465,62772,[-1969956.79536211]
4466,91721,[-407.33047287]
4467,22545,[-9245.31190287]
4468,26441,[548597.36366849]
4469,81300,[583143.30560246]
4470,75380,[5878.28638527]
4471,31576,[-13418.5936071]
4472,92756,[-740.25922091]
4473,37843,[3394.68646352]
4474,41251,[-16305.7104784]
4475,60608,[7855.10329318]
4476,38221,[4021.95741464]
4477,89989,[-120327.08090325]
4478,27295,[-3035171.03410977]
4479,88653,[7367.45005187]
4480,93388,[-11484.59319862]
4481,91606,[-14114.07051322]
4482,95683,[1713.87026255]
4483,88590,[10796.95687397]
4484,65449,[-9812.3239656]
4485,43339,[-41475.75063722]
4486,51447,[1074236.2927732]
4487,21522,[696826.09859805]
4488,80582,[-1185274.25133013]
4489,53606,[20132.56654303]
4490,70154,[16949.14255518]
4491,26187,[-6454.353706]
4492,70800,[495338.47849451]
4493,63537,[9899.62408593]
4494,35476,[2382967.13572663]
4495,57093,[31735.29529863]
4496,89581,[-5105.06279]
4497,28865,[96.89093158]
4498,72356,[132299.67138581]
4499,81008,[23126.78454453]
4500,88291,[355.94951696]
4501,56526,[-12499.44544419]
4502,26095,[362972.8577077]
4503,81448,[-21731.89299654]
4504,22358,[-217896.05850787]
4505,20282,[20581.20190056]
4506,70083,[4943.95745467]
4507,68229,[4555.93803341]
4508,54906,[27.42079229]
4509,89593,[-9977.76558473]
4510,48169,[-576676.63326243]
4511,71808,[6279.36689581]
4512,38067,[-11631.10915374]
4513,25087,[-13147.93757991]
4514,88246,[4187.09483429]
4515,70862,[7842.51052822]
4516,28010,[-2247.13067235]
4517,74722,[-5002.121852]
4518,81762,[-25229.07601113]
4519,66555,[-474629.68326093]
4520,71298,[4709.56659906]
4521,26797,[4676783.2172595]
4522,32725,[-1783689.14062154]
4523,78630,[-10917.45819928]
4524,57544,[509009.54653332]
4525,56909,[-22733878.72730047]
4526,80637,[-18354.22101531]
4527,84163,[14824.16069542]
4528,93588,[-194352.6571801]
4529,29288,[329724.54104898]
4530,61848,[-21118.66453122]
4531,79917,[260804.27535921]
4532,83576,[-23635.45851248]
4533,93441,[8417.95820647]
4534,70741,[11726.06029198]
4535,31169,[-23060.57415551]
4536,83307,[-1836.67638414]
4537,92707,[5246.48800604]
4538,75862,[2554144.51383254]
4539,27322,[-3134.25587926]
4540,74814,[-119676.39127357]
4541,62438,[5803.2658247]
4542,35205,[-324546.09621288]
4543,60095,[-93059.11745554]
4544,95765,[-71796.69328496]
4545,92998,[-3417.05035728]
4546,60066,[-10068.89151543]
4547,57394,[-16191.40602983]
4548,43633,[-975688.71257146]
4549,68856,[-7258.68217404]
4550,52003,[8054553.13025117]
4551,51802,[16968.51286282]
4552,50096,[583252.72873403]
4553,79538,[21644.31867336]
4554,76869,[132115.12794834]
4555,68784,[251788.23453614]
4556,40037,[-135239.51548256]
4557,47103,[459632.60154328]
4558,93971,[7203.33789151]
4559,79833,[12626.43608441]
4560,34274,[20630.26541506]
4561,83186,[321396.09180713]
4562,54074,[-3663.9944025]
4563,36839,[-9713.71705146]
4564,52243,[3811824.46971941]
4565,58363,[606.52412782]
4566,65490,[-1041852.57856197]
4567,91717,[2335759.27632473]
4568,76601,[-14413.88232109]
4569,55953,[-10271.31333379]
4570,20239,[101905.94415153]
4571,83395,[-14749.24809776]
4572,57092,[1330480.82324656]
4573,32347,[169447.7306053]
4574,57875,[-18395.10843796]
4575,62674,[-25015.31325]
4576,56380,[36314.90655468]
4577,59869,[-7742.76649971]
4578,26913,[-20482.30125291]
4579,47096,[186852.70450533]
4580,46276,[24245.23458264]
4581,79383,[-34158.18486479]
4582,94773,[-13107432.9295745]
4583,42472,[278581.59754426]
4584,34431,[-33846.45320305]
4585,53453,[1029.83976537]
4586,71485,[-83411.25504777]
4587,28244,[18431.11612673]
4588,75296,[-391979.75364401]
4589,51451,[5580.87442635]
4590,48980,[9299.40642203]
4591,85870,[3323.90471007]
4592,70199,[-1532486.88865581]
4593,71382,[29423.13713784]
4594,27872,[29189.64555901]
4595,78954,[29729.92780475]
4596,29739,[2300024.78557473]
4597,69428,[-201440.78291686]
4598,22995,[21272.84247631]
4599,73412,[1083169.49699011]
4600,44742,[1451.71191925]
4601,54657,[875.76615877]
4602,88933,[-12944.34173988]
4603,74977,[104926.25047212]
4604,50947,[5754367.61551149]
4605,79926,[6468.52140039]
4606,42104,[22718.19688334]
4607,68559,[818690.60853106]
4608,84569,[-901862.52378031]
4609,35645,[340871.42873426]
4610,91515,[1094345.09807173]
4611,89273,[-35717.26766562]
4612,90599,[-228380.02336855]
4613,74587,[-23955.50426604]
4614,95218,[10898044.87042769]
4615,29163,[27075363.81447331]
4616,24013,[626797.04753021]
4617,53070,[20249.20644774]
4618,23738,[61383.07012156]
4619,85735,[-1010.09056335]
4620,20356,[-64190.28655186]
4621,90225,[15689.7272422]
4622,66797,[-3868295.33789977]
4623,21328,[-130693.03437847]
4624,79966,[231137.71178868]
4625,86347,[-8516.96995196]
4626,48207,[9066.53527945]
4627,91659,[-4917.02979748]
4628,72300,[857842.88775062]
4629,56486,[47.82133191]
4630,68843,[-10974.34305896]
4631,25333,[12228.68751684]
4632,24492,[219545.81528799]
4633,98821,[-197.35402537]
4634,23706,[47990.00092249]
4635,51025,[4300.63236304]
4636,87877,[-352243.44126601]
4637,55131,[-1288.13285529]
4638,56662,[843488.50302831]
4639,49950,[1285.34035323]
4640,30555,[2017874.91841342]
4641,33668,[-3430.11785969]
4642,25148,[-2721.76581496]
4643,68573,[4952.71979493]
4644,29474,[-13791.78414718]
4645,58518,[-8877.01941011]
4646,33721,[-1168.65799668]
4647,86266,[1999.52038132]
4648,31874,[-8975.23848015]
4649,26284,[-665436.31274988]
4650,63773,[-236385.29805907]
4651,45615,[5353.2828266]
4652,40734,[13868.12583271]
4653,88131,[-992546.70590298]
4654,47779,[-32623.47739275]
4655,30103,[230.3935373]
4656,24596,[37138.86988199]
4657,37488,[-90098.05446913]
4658,30630,[760280.97442937]
4659,63996,[736385.30125634]
4660,20887,[1174609.54256524]
4661,41060,[52592.14548784]
4662,79405,[13817.70776888]
4663,91840,[22933.5916685]
4664,98838,[5444.22050898]
4665,41722,[1280140.20318438]
4666,45545,[1072395.51980144]
4667,90665,[-29788.21832466]
4668,44402,[4934.14980328]
4669,63261,[13248.75158371]
4670,56743,[-6766.60154673]
4671,33983,[94340.75798642]
4672,61903,[150721.46966091]
4673,44662,[5318.29337727]
4674,68215,[15572.10879932]
4675,46884,[286902.83003316]
4676,56891,[35627.52970317]
4677,73782,[-29871.02187299]
4678,21115,[5339.44336794]
4679,87712,[-8398.29736313]
4680,68343,[17392.88328171]
4681,63895,[295457.97034321]
4682,46820,[-2971.59886809]
4683,85515,[-25354.59483876]
4684,35061,[156656.82287345]
4685,56655,[-11609.82607112]
4686,74318,[-461499.97586651]
4687,78418,[-10175.30712391]
4688,42237,[-11565.41094265]
4689,20670,[13304.49949241]
4690,57537,[-6527.213646]
4691,94028,[2468239.3702885]
4692,25046,[1372298.5492691]
4693,94513,[-1318.70313239]
4694,99422,[5296.4652026]
4695,39596,[365224.68021443]
4696,44706,[191915.23737992]
4697,70840,[6717507.86646665]
4698,35352,[-257456.16134787]
4699,37696,[18858.32947862]
4700,68085,[-15359.00483848]
4701,59707,[3746.22914452]
4702,36751,[469649.65415088]
4703,32737,[21226.90599993]
4704,44185,[-12397.21612867]
4705,66304,[52738.93876731]
4706,66620,[-7704.6451997]
4707,23610,[-20865.07395054]
4708,75012,[-8661606.49946411]
4709,99304,[-11963.82646326]
4710,99732,[-8579.82243875]
4711,47693,[5354.13152304]
4712,97615,[19161.0838419]
4713,34310,[6305.89920631]
4714,25202,[632246.59966774]
4715,35316,[43000.41115734]
4716,47775,[38787.84024172]
4717,50143,[2267.55688453]
4718,77856,[4148.55106817]
4719,91468,[6961.00086953]
4720,22088,[497.89882709]
4721,50964,[2404231.60701269]
4722,84834,[-304246.11931324]
4723,99065,[-1001136.73951277]
4724,23578,[2600.37191565]
4725,49933,[192210.67371487]
4726,34430,[93198.82063725]
4727,64044,[-9887.96768558]
4728,80737,[5852.54047033]
4729,86412,[-4669.08918425]
4730,31549,[-27116.03432182]
4731,35913,[4595325.99170838]
4732,23063,[-12346.0510829]
4733,22046,[67662.36860413]
4734,75280,[-29363.13991685]
4735,60912,[-7323.74254188]
4736,67806,[831144.33056571]
4737,97341,[4401.63410423]
4738,34116,[-30263.25523335]
4739,64745,[25097.84970815]
4740,46321,[34883.19321488]
4741,80067,[102737.76726393]
4742,25467,[63556.25745056]
4743,35153,[-29025.83448214]
4744,61688,[-13624.80583799]
4745,66989,[-20764750.36146686]
4746,25725,[3612527.91064664]
4747,62808,[16442.56387613]
4748,22562,[-590171.50998907]
4749,33891,[-32518.51816151]
4750,43901,[4132.12229674]
4751,45991,[-1033803.01246905]
4752,33870,[-25960.00368957]
4753,41903,[280.49854086]
4754,33783,[-37004.82982916]
4755,80319,[527610.77829939]
4756,35226,[212.6210333]
4757,69446,[-267088.46520802]
4758,47405,[-20105.80994618]
4759,31853,[809.56805264]
4760,49897,[14082.41931346]
4761,99710,[16723.01181547]
4762,22770,[-23308.10992275]
4763,85252,[5329.01312365]
4764,42525,[1989.31687359]
4765,77770,[-5501.88952811]
4766,28566,[8252.39000381]
4767,24877,[9178.97223375]
4768,89775,[-1523060.05845375]
4769,96194,[-20035.28419664]
4770,54752,[-883478.09016764]
4771,40395,[1068.2714153]
4772,71428,[-10152.60456829]
4773,63263,[-99551.88370073]
4774,55387,[311269.54005603]
4775,31378,[-3112784.56206969]
4776,26194,[-279623.78290757]
4777,86521,[-179257.84118849]
4778,98413,[-309644.52577666]
4779,65107,[406460.32533757]
4780,26830,[-3230.40816759]
4781,78026,[175377.93685295]
4782,76756,[-1412337.05064769]
4783,36557,[-26478.03931433]
4784,31649,[-24600.51121584]
4785,99184,[747.83841771]
4786,36413,[-2069385.3172733]
4787,75409,[3694.38398507]
4788,76549,[9161.74099916]
4789,27395,[136255.67122321]
4790,21987,[924873.12428223]
4791,51037,[134915.01720716]
4792,99425,[8250.40795472]
4793,68383,[835.36784024]
4794,49047,[-138506.24241918]
4795,66426,[-2020.4074659]
4796,55221,[58673.11753967]
4797,78987,[-42305.03179019]
4798,97917,[-4897.19325352]
4799,36678,[-2120.08559266]
4800,37676,[-85083.5797771]
4801,51922,[125010.11662703]
4802,89143,[13591.27681243]
4803,23552,[-67107.47762092]
4804,35840,[-10333.2669087]
4805,63379,[-11546.35022576]
4806,44888,[15809.65699905]
4807,42444,[-27383.47853817]
4808,44895,[-3913205.54670842]
4809,49783,[47586.62593455]
4810,28580,[10808.76147815]
4811,59419,[-5620.21109346]
4812,45513,[-10150.31587394]
4813,72089,[38089.62813571]
4814,68238,[-463867.23124043]
4815,84800,[-373380.40350187]
4816,96206,[-6232.45767865]
4817,93823,[-11431.90734872]
4818,57763,[152007.62356576]
4819,54578,[109932.91357174]
4820,77348,[5726.24022223]
4821,39733,[-47557.45703174]
4822,42270,[-21157.78864314]
4823,39601,[27506.23125011]
4824,26969,[13020.78226668]
4825,90344,[-76554.814101]
4826,87630,[6950.71795364]
4827,78501,[-5535059.99073961]
4828,39479,[17597602.14260427]
4829,69183,[-35202.20039511]
4830,54797,[106413.68426326]
4831,93745,[-8439.59327863]
4832,90217,[-7525906.29335608]
4833,90530,[1038493.78438229]
4834,57100,[-70794.83528575]
4835,88679,[537141.73969278]
4836,33194,[-3635296.67112441]
4837,90506,[5890.58577964]
4838,73659,[23680.26811449]
4839,68297,[2187.98395329]
4840,32864,[3614.4973699]
4841,58620,[-4386.0746151]
4842,70302,[-221422.5944325]
4843,87598,[1347166.02974418]
4844,91923,[-7238844.49423589]
4845,59474,[5797729.67713879]
4846,76232,[-7591.31294102]
4847,86668,[-451757.46703176]
4848,35970,[-9110.32690713]
4849,67001,[1533620.07333611]
4850,80001,[22724.64461866]
4851,35102,[2919.84398608]
4852,91887,[83670.336886]
4853,84550,[329.70741914]
4854,74589,[11139.61691708]
4855,40522,[733623.36478149]
4856,63293,[14643.72696327]
4857,76255,[13894.54797713]
4858,41833,[228722.14299037]
4859,91255,[13021.00300421]
4860,81379,[-4102.61130978]
4861,44750,[5922.37521785]
4862,35506,[67722.4319048]
4863,77541,[1506.14146222]
4864,77917,[-290133.87280453]
4865,52955,[-106165.38052036]
4866,82783,[203650.06817026]
4867,45633,[4321.71584376]
4868,34944,[5993.12396608]
4869,36665,[-7844.76698946]
4870,55356,[-4270.98900491]
4871,63818,[25085.91999983]
4872,38312,[220445.9408992]
4873,68613,[3517.13420836]
4874,41390,[-5060.785467]
4875,98682,[5990.60678621]
4876,75425,[-9754.12984141]
4877,71985,[-24622.79299141]
4878,76728,[-259.86523796]
4879,93144,[-27535.52283652]
4880,29559,[20325.62568779]
4881,20753,[5286.4077414]
4882,79092,[-33099.6504701]
4883,31494,[-4644679.60862839]
4884,46761,[-25182.58276257]
4885,61094,[-276801.67262473]
4886,97496,[468771.4782606]
4887,38244,[-2315.06594673]
4888,27465,[-10288.41366057]
4889,20611,[-4599.79382104]
4890,20005,[-950.05337762]
4891,91354,[-585069.83941596]
4892,28729,[-3507.84543577]
4893,45229,[-1573525.16164968]
4894,75391,[379578.37477174]
4895,35028,[-19349.27651877]
4896,73800,[-5828.86237688]
4897,35314,[-2550958.59532411]
4898,28258,[91249.82086656]
4899,65563,[-4081.30692978]
4900,93787,[11589.56210811]
4901,67029,[-233135.80960628]
4902,81384,[-545053.16241758]
4903,60751,[-28412.27854836]
4904,61518,[-8531575.46752128]
4905,34519,[-7892.41214451]
4906,74357,[60176.90826051]
4907,20278,[-2379.87468305]
4908,87831,[7401.70875228]
4909,73977,[129645.29417753]
4910,55029,[-17996.12753899]
4911,96402,[-4709.41077497]
4912,44588,[6114.37121249]
4913,47565,[14472.8535666]
4914,47682,[3535.00950737]
4915,54488,[-25711.6022603]
4916,52753,[5047.9278617]
4917,47410,[-1210871.13039102]
4918,75263,[-8347.42036907]
4919,82800,[-35769.36635611]
4920,90098,[-7846.65224054]
4921,86653,[-1128587.04457249]
4922,57029,[266310.87228063]
4923,76605,[-3472688.48837786]
4924,53236,[-7499.18427138]
4925,75744,[-27136.23496154]
4926,33967,[18140.51063413]
4927,24681,[696967.25300319]
4928,52539,[362446.28038066]
4929,40391,[154970.3476152]
4930,44571,[5878.77636179]
4931,93700,[-16117.64256834]
4932,54080,[-12200.42948324]
4933,91753,[-915.44618648]
4934,86442,[1595.71193447]
4935,72587,[-29406.94223419]
4936,98698,[-6543.95565391]
4937,71059,[-8771.087878]
4938,58731,[-20662.02631327]
4939,65456,[19389.30957706]
4940,27412,[-6067.47336219]
4941,21689,[-404396.3253214]
4942,30636,[6098.09507853]
4943,51386,[14790.17867531]
4944,41980,[1675.52122122]
4945,96912,[12610.27739439]
4946,63076,[-28371.70448653]
4947,99168,[12181.17197025]
4948,51367,[-562888.98724847]
4949,52452,[3638.86769301]
4950,56573,[-14838.18687918]
4951,53012,[19575.55269051]
4952,87510,[-902.85442815]
4953,89330,[3103743.26246476]
4954,47124,[120087.82609241]
4955,52405,[13217.4712529]
4956,87985,[4542.38792388]
4957,64723,[117189.20531174]
4958,94029,[6990.16528522]
4959,87102,[9122.16649725]
4960,26779,[-5550300.51902291]
4961,48496,[978788.23958878]
4962,39496,[-3430942.1367965]
4963,84253,[-1274.37610706]
4964,23461,[-11509.54962869]
4965,25320,[-1972.86857778]
4966,68579,[13024.14749372]
4967,79962,[-19158.67402717]
4968,88011,[-8823.28606055]
4969,76217,[-23501.19195946]
4970,21731,[-94126.07879975]
4971,86972,[4028.72520089]
4972,50346,[-3738.23335479]
4973,42744,[-352596.0278988]
4974,84036,[1705.16094214]
4975,78202,[248525.16083953]
4976,56544,[-35075.91371522]
4977,35413,[56927.56250618]
4978,67033,[-374320.18147807]
4979,27740,[529228.32228364]
4980,79338,[5152453.36709975]
4981,40072,[17759.49688337]
4982,64616,[1101745.94816284]
4983,84833,[-6918.81010382]
4984,86298,[2294218.50450909]
4985,63780,[-42971.41603796]
4986,73778,[-62158.96638278]
4987,54593,[-7140.08001762]
4988,22418,[6409.24812946]
4989,27601,[16383.85302559]
4990,59984,[-208821.73016795]
4991,74622,[-30444.05445722]
4992,28466,[-9883.22284257]
4993,33716,[-351606.19163077]
4994,31722,[15488.52690093]
4995,34050,[1374.74913264]
4996,75976,[-13975.23011855]
4997,30092,[-355052.11495711]
4998,91066,[-28512386.51364323]
4999,73838,[5291.82836581]
5000,84184,[27150.39997061]
5001,66728,[29032.15905218]
5002,66146,[1955.3172409]
5003,22503,[-13667055.55041736]
5004,79621,[16089.76571304]
5005,25819,[467687.32113711]
5006,85590,[474962.06382437]
5007,45186,[-2157996.64223384]
5008,54328,[370193.56660159]
5009,55576,[243585.06665013]
5010,40834,[-1343059.24919974]
5011,93280,[-24033.68297246]
5012,94734,[14746.51485553]
5013,49015,[-31720.9940799]
5014,47423,[3817.76213044]
5015,75107,[-18467.59282398]
5016,41739,[1706598.45791057]
5017,41573,[-6021.43689671]
5018,68803,[-987225.79031569]
5019,72026,[-21496.70666816]
5020,76625,[-5770.81042382]
5021,45659,[3839.36666261]
5022,51126,[-296579.08624664]
5023,74123,[-25748.5373999]
5024,45200,[26951.92662525]
5025,67343,[-1803904.47747237]
5026,91615,[2493.44146832]
5027,68470,[223880.34157552]
5028,42131,[8726.11842953]
5029,49748,[548.21553017]
