,Ids,Prediction
4342,29919,[-17.68843066]
4343,46424,[306.90498968]
4344,80307,[-196.89323218]
4345,90509,[278.87310216]
4346,83325,[-50.32009217]
4347,60716,[-257.62817511]
4348,72663,[-325.36581213]
4349,54400,[-477.1029677]
4350,72489,[-211.82511885]
4351,58938,[269.76345239]
4352,65841,[38.0707972]
4353,55746,[139.48822298]
4354,61875,[280.19895822]
4355,66477,[-93.19856676]
4356,79664,[282.73626226]
4357,98847,[-21.58249574]
4358,42980,[-60.84117163]
4359,55477,[-32.95138297]
4360,51606,[226.45649306]
4361,33295,[-3.37817937]
4362,72209,[-116.62806716]
4363,33623,[-69.8841123]
4364,43906,[-249.27466135]
4365,20303,[-33.15223814]
4366,77515,[350.37558455]
4367,51807,[-245.19976467]
4368,24629,[-275.00260554]
4369,47111,[-175.64773317]
4370,90874,[-35.8113957]
4371,30108,[332.98465684]
4372,96577,[454.23131991]
4373,79942,[-23.04944487]
4374,47381,[-112.48044934]
4375,92523,[-224.87908386]
4376,55190,[-114.91685481]
4377,95601,[-375.75973371]
4378,81079,[38.08781416]
4379,52279,[107.18036594]
4380,90323,[95.35399047]
4381,54067,[67.69244329]
4382,28446,[-99.88841477]
4383,38891,[-201.0285614]
4384,44279,[63.31489215]
4385,75848,[-423.52163251]
4386,61700,[220.20620425]
4387,45905,[104.06557641]
4388,99901,[-334.33268578]
4389,68657,[152.26904176]
4390,87025,[223.74366775]
4391,84942,[279.58240001]
4392,82526,[172.10920538]
4393,25860,[-130.33558055]
4394,78310,[23.06003325]
4395,40100,[110.78788476]
4396,42004,[-315.01342468]
4397,96121,[-231.98759136]
4398,49993,[244.62459436]
4399,29163,[385.79400465]
4400,70739,[86.3023039]
4401,92853,[-113.99167233]
4402,80101,[-224.45679487]
4403,92417,[-108.40984602]
4404,34498,[7.16919682]
4405,95064,[-212.0709164]
4406,73128,[-228.34628863]
4407,88652,[200.04380746]
4408,45131,[-89.32999398]
4409,83897,[134.86003954]
4410,34149,[-208.02755553]
4411,23577,[-95.08441626]
4412,58156,[-84.1287204]
4413,30055,[121.88265476]
4414,41863,[309.93444187]
4415,39077,[251.78003468]
4416,87426,[-202.49216832]
4417,31012,[354.63845923]
4418,83607,[-125.50829556]
4419,69356,[119.03908725]
4420,72315,[-344.41889521]
4421,79203,[164.26968152]
4422,79569,[-85.50289818]
4423,38370,[-186.69098067]
4424,34714,[-37.6409501]
4425,98308,[-26.76725078]
4426,71499,[12.35808475]
4427,23571,[-234.09476547]
4428,28553,[-10.7385699]
4429,58507,[58.35578648]
4430,51414,[140.57586737]
4431,42157,[2.14735921]
4432,51719,[574.66935403]
4433,72464,[270.36087046]
4434,43056,[323.622274]
4435,80168,[-30.64543388]
4436,78456,[-200.81609416]
4437,59543,[-214.48269033]
4438,54824,[-130.09556083]
4439,39650,[282.26029407]
4440,93838,[84.76466324]
4441,49046,[-496.56543824]
4442,74502,[10.04694905]
4443,93583,[-163.06641003]
4444,93057,[63.5089121]
4445,29721,[-81.00477363]
4446,42206,[-118.0131661]
4447,37560,[218.24630876]
4448,89378,[305.37764739]
4449,68598,[12.56082442]
4450,26985,[-185.0126293]
4451,87024,[243.2165128]
4452,96403,[-245.60967701]
4453,60988,[-395.3837587]
4454,36320,[381.31552428]
4455,22702,[-104.32631378]
4456,39862,[55.04678489]
4457,76506,[284.78784095]
4458,96093,[-241.06427836]
4459,99874,[-195.71822651]
4460,21691,[-82.74466092]
4461,61388,[553.6078563]
4462,32354,[15.12972311]
4463,26229,[-65.57808229]
4464,42840,[206.71833286]
4465,30761,[-57.3747861]
4466,52535,[-301.92680874]
4467,77556,[-176.97455823]
4468,50151,[-116.52415745]
4469,93355,[204.40928683]
4470,59272,[352.97856099]
4471,22216,[156.56030559]
4472,56027,[-22.61177097]
4473,74912,[-419.060643]
4474,67355,[428.93182376]
4475,89554,[258.07484379]
4476,54781,[107.83004222]
4477,41571,[111.81953183]
4478,73964,[125.82475091]
4479,42629,[-235.72396472]
4480,77616,[-94.24482043]
4481,24090,[-171.53152938]
4482,86480,[-95.31317798]
4483,22990,[339.2619118]
4484,95415,[155.21214098]
4485,71012,[-263.93938567]
4486,32010,[243.80618848]
4487,76130,[-68.04123414]
4488,24817,[-194.23515795]
4489,35991,[-92.27832062]
4490,24541,[-129.30344651]
4491,71045,[-72.76912706]
4492,57941,[-11.65966377]
4493,54285,[-399.17633198]
4494,55545,[-341.76066408]
4495,56000,[224.57306405]
4496,47907,[-67.02438515]
4497,68789,[-289.09035051]
4498,99575,[-406.55503244]
4499,82293,[189.75741174]
4500,64735,[339.50458268]
4501,82011,[350.43431531]
4502,63256,[-137.37632108]
4503,28267,[295.66984732]
4504,84830,[361.35022768]
4505,94942,[-90.57777221]
4506,69515,[90.9343573]
4507,86347,[-176.95435163]
4508,94504,[4.78864916]
4509,22580,[120.10029533]
4510,62382,[81.62628999]
4511,70689,[118.11442398]
4512,88746,[-72.23428465]
4513,41877,[-318.71345145]
4514,84598,[-20.56177413]
4515,73550,[-214.98461479]
4516,93167,[34.42026084]
4517,44445,[-626.89484923]
4518,69960,[217.40840928]
4519,44901,[-412.56886232]
4520,27642,[68.06534847]
4521,80940,[191.06384478]
4522,56542,[102.9841066]
4523,45059,[215.62647532]
4524,82151,[51.80283091]
4525,37743,[-7.12319774]
4526,60158,[392.96654532]
4527,41230,[481.92490967]
4528,67989,[-68.80300908]
4529,57409,[-229.54381795]
4530,89797,[-155.43338022]
4531,34109,[452.62473417]
4532,25303,[-250.38074929]
4533,90058,[77.97855657]
4534,85672,[1.03154277]
4535,59807,[-96.39580934]
4536,92686,[-110.2040809]
4537,44613,[8.6773907]
4538,40996,[-294.94409817]
4539,77111,[118.48379811]
4540,49585,[-594.42278375]
4541,30366,[498.07572163]
4542,56041,[64.8835001]
4543,52255,[95.16614322]
4544,89124,[372.17094733]
4545,60161,[-48.63103515]
4546,42509,[16.77687372]
4547,92132,[8.72966014]
4548,60730,[-61.9151106]
4549,82272,[-292.05442015]
4550,63082,[-336.30445884]
4551,51909,[119.46128721]
4552,50746,[33.3334872]
4553,47238,[-42.25775635]
4554,98839,[263.36236219]
4555,91732,[14.79879442]
4556,68829,[246.19410912]
4557,71768,[-250.18911933]
4558,35881,[-395.32008956]
4559,21995,[-165.33603755]
4560,53019,[-21.76516198]
4561,40056,[-76.27489096]
4562,57621,[-71.32120254]
4563,54943,[0.14462641]
4564,92541,[168.43772143]
4565,46877,[478.27947175]
4566,92969,[180.3535437]
4567,89781,[104.7072565]
4568,52184,[589.36229501]
4569,60341,[-24.24216851]
4570,26823,[-226.36218297]
4571,66203,[-33.2167144]
4572,85977,[-34.99723579]
4573,21681,[376.95377545]
4574,21113,[175.90558064]
4575,62596,[199.87296083]
4576,59646,[-144.17425714]
4577,23509,[-51.50498471]
4578,69951,[-88.41534134]
4579,93168,[150.39522913]
4580,38227,[-139.47924122]
4581,39090,[175.21563173]
4582,75294,[-90.66745123]
4583,89925,[161.56201929]
4584,39646,[165.54366485]
4585,86767,[-274.47362438]
4586,53764,[283.509037]
4587,60502,[-80.92019816]
4588,21419,[268.9876514]
4589,90833,[-154.22119172]
4590,67429,[-138.43209568]
4591,63118,[-110.82495916]
4592,83641,[-171.42148606]
4593,61519,[-133.46547749]
4594,88156,[-61.12772492]
4595,31136,[298.91318323]
4596,54340,[-155.17276449]
4597,71651,[-39.03770644]
4598,70203,[-179.67242808]
4599,50133,[167.70338201]
4600,29520,[-239.32543357]
4601,57229,[94.70762942]
4602,22579,[598.21931431]
4603,45132,[84.9291753]
4604,54325,[126.54709074]
4605,22170,[-167.08816794]
4606,60565,[252.10725412]
4607,53359,[57.92253922]
4608,69268,[331.0205819]
4609,42793,[-214.22194088]
4610,98074,[74.37504953]
4611,70911,[310.87253769]
4612,75724,[478.56049888]
4613,36252,[-141.1890531]
4614,40399,[-83.98546356]
4615,22966,[-181.46260043]
4616,68650,[66.51058772]
4617,64174,[-244.1956192]
4618,43800,[-177.87060804]
4619,99884,[38.36890132]
4620,53351,[153.89889851]
4621,21795,[-365.91417222]
4622,23872,[235.70068011]
4623,56797,[65.60482606]
4624,98195,[121.04560122]
4625,56536,[-122.5156363]
4626,42404,[-17.4611506]
4627,97649,[10.97989367]
4628,34013,[228.37812703]
4629,57583,[212.32269639]
4630,56040,[-401.12887535]
4631,26120,[304.08135738]
4632,90337,[181.31599783]
4633,93475,[57.92486434]
4634,73117,[49.94094651]
4635,25467,[153.06123557]
4636,62988,[-287.35390932]
4637,60940,[186.92244849]
4638,74357,[315.15100235]
4639,33866,[33.82033023]
4640,76854,[319.20730154]
4641,57703,[170.03831376]
4642,41308,[490.65797961]
4643,29008,[-64.76198051]
4644,45852,[179.38655854]
4645,77741,[523.80532765]
4646,86895,[-168.34216548]
4647,48958,[281.68899037]
4648,32590,[-246.99241287]
4649,35560,[-387.4643108]
4650,80527,[-128.76197892]
4651,88801,[96.86885437]
4652,77870,[-137.31073358]
4653,64997,[61.4251735]
4654,53845,[486.91434465]
4655,92247,[-342.5503886]
4656,26041,[-89.38336362]
4657,67366,[-88.93782761]
4658,37229,[-20.96102703]
4659,86842,[302.30848871]
4660,77991,[43.2196906]
4661,58569,[-96.16627455]
4662,64224,[514.00551643]
4663,42564,[3.64170672]
4664,67331,[-8.08635005]
4665,62809,[-41.99639481]
4666,37659,[29.18411113]
4667,21415,[-26.08584718]
4668,99140,[-224.48659532]
4669,83443,[48.59345253]
4670,49263,[-265.76934424]
4671,68010,[-121.26641586]
4672,77762,[-175.21411841]
4673,97145,[-106.83952342]
4674,61731,[246.97342306]
4675,64464,[-166.33134899]
4676,40713,[-266.95070749]
4677,71902,[-9.31551752]
4678,89361,[-350.94892256]
4679,55111,[-292.11115011]
4680,24877,[-275.86065]
4681,69306,[-166.06074035]
4682,95649,[-232.79404675]
4683,66123,[-83.0196906]
4684,52989,[9.53546952]
4685,41154,[286.66940724]
4686,83699,[-23.87212121]
4687,35313,[111.02372604]
4688,93920,[34.47629386]
4689,68568,[75.75020004]
4690,57876,[263.83252798]
4691,72179,[436.62031659]
4692,47327,[147.12545218]
4693,91526,[-80.27765532]
4694,77016,[5.60656781]
4695,50103,[-216.37561175]
4696,78051,[147.16665472]
4697,98637,[17.06194609]
4698,86235,[-287.53692303]
4699,53928,[-51.04663518]
4700,85112,[53.02446883]
4701,28980,[273.98359965]
4702,80732,[87.52743242]
4703,81372,[313.37303254]
4704,81827,[-147.20963037]
4705,73496,[-240.44093166]
4706,37017,[-17.00607807]
4707,28169,[-312.94907693]
4708,75925,[-117.81582496]
4709,35495,[138.65226271]
4710,39067,[59.50964566]
4711,23088,[230.5108847]
4712,79599,[142.2632953]
4713,52396,[276.14961803]
4714,30443,[84.58185084]
4715,96903,[83.80936263]
4716,61108,[91.06200647]
4717,62824,[-187.33037175]
4718,85205,[-149.83564521]
4719,53661,[-95.72425819]
4720,46872,[-228.88751382]
4721,63253,[-99.15824431]
4722,54643,[119.65755585]
4723,98710,[-443.96174832]
4724,96144,[116.32579928]
4725,90585,[54.25100369]
4726,64044,[-108.02232415]
4727,90778,[-23.31941414]
4728,74328,[152.31916944]
4729,40087,[-219.21877785]
4730,83363,[288.13052635]
4731,36551,[-45.53974924]
4732,80313,[590.87092623]
4733,86419,[189.95307639]
4734,46539,[129.10148987]
4735,95510,[-5.05611558]
4736,20762,[-65.6715597]
4737,75641,[-177.78797468]
4738,99622,[49.68478517]
4739,59370,[-24.56103343]
4740,92337,[82.89365271]
4741,25593,[41.91010578]
4742,44396,[109.54953969]
4743,62064,[-101.55859044]
4744,32495,[42.69231567]
4745,99732,[210.02981724]
4746,35806,[78.33913119]
4747,63668,[-354.44230307]
4748,27311,[35.964684]
4749,50575,[259.33280522]
4750,77022,[-31.03016278]
4751,94420,[121.04946601]
4752,72678,[-93.86184289]
4753,28123,[-150.12555221]
4754,47140,[73.51936512]
4755,93194,[493.10541321]
4756,48158,[65.85996867]
4757,56894,[-304.77002819]
4758,84128,[246.52374125]
4759,46020,[-64.4870244]
4760,22730,[-41.48902508]
4761,99642,[289.45906971]
4762,32847,[-612.00073094]
4763,75241,[548.3166798]
4764,70840,[-216.46525367]
4765,63712,[106.85933365]
4766,83549,[40.97296606]
4767,72092,[-215.24881117]
4768,55879,[318.03682861]
4769,27041,[-79.13159927]
4770,92427,[95.13447837]
4771,82941,[-30.80654936]
4772,54711,[41.57491471]
4773,63315,[231.95558368]
4774,45141,[213.31385919]
4775,82156,[273.33636407]
4776,70792,[-179.32519001]
4777,55863,[320.60659586]
4778,89818,[-147.24705942]
4779,30760,[201.57847227]
4780,52774,[-196.87000724]
4781,32006,[-67.35758622]
4782,64578,[-146.35407521]
4783,93661,[-88.28856843]
4784,44406,[-87.81286354]
4785,53192,[-328.82694883]
4786,69952,[274.68395815]
4787,74641,[-107.24913806]
4788,59811,[174.10628467]
4789,83575,[-122.61280313]
4790,64026,[-208.76776846]
4791,45485,[-308.62408499]
4792,58306,[213.82880094]
4793,41963,[-144.04894671]
4794,67458,[19.26505451]
4795,81732,[185.5435276]
4796,56260,[-379.00482348]
4797,75863,[-281.68341359]
4798,25915,[51.10526503]
4799,77767,[-157.65932671]
4800,58043,[179.53274043]
4801,66340,[314.70534402]
4802,53066,[-183.69177154]
4803,97646,[181.55416528]
4804,92959,[-217.83134013]
4805,27930,[-358.1239994]
4806,28493,[102.43411542]
4807,86986,[75.6113597]
4808,34659,[-138.77302487]
4809,69564,[244.73495146]
4810,49923,[-315.88199212]
4811,61427,[47.72213408]
4812,34447,[-134.40312869]
4813,99439,[-44.87785401]
4814,47955,[170.99206855]
4815,58797,[-1.91281245]
4816,41624,[-263.67473768]
4817,44805,[-214.93490888]
4818,99424,[-384.28600655]
4819,89887,[-66.42223971]
4820,97895,[141.32299536]
4821,93989,[101.7390418]
4822,39744,[-317.40923945]
4823,20767,[-93.06334171]
4824,31424,[-26.2752961]
4825,61781,[18.92778443]
4826,73346,[177.79165218]
4827,87122,[16.97477304]
4828,77483,[-0.44230285]
4829,75950,[-133.61265224]
4830,32777,[-436.46955823]
4831,59895,[-141.21623127]
4832,83957,[247.04286791]
4833,36859,[-110.51915086]
4834,23543,[174.73903116]
4835,95293,[18.77872052]
4836,68497,[-217.8950702]
4837,75497,[503.82511236]
4838,76424,[369.99233251]
4839,91691,[-442.89105961]
4840,32203,[-288.35527138]
4841,86243,[-76.80414341]
4842,24599,[-207.5858254]
4843,70150,[-120.19818912]
4844,45348,[-103.65669666]
4845,61224,[-114.09233446]
4846,61194,[-256.3046749]
4847,71762,[70.49588091]
4848,45530,[53.76532831]
4849,78638,[-553.57336395]
4850,54334,[9.12271837]
4851,30692,[332.49412783]
4852,69912,[16.16386775]
4853,31151,[226.21837186]
4854,64484,[47.47986397]
4855,90494,[-49.74771779]
4856,88582,[47.15021512]
4857,90242,[-24.17873771]
4858,64542,[-65.71797546]
4859,20067,[120.56066692]
4860,74380,[-41.66119548]
4861,84464,[166.79491798]
4862,37556,[-115.06064537]
4863,55934,[130.41307326]
4864,32906,[-397.02538174]
4865,84775,[-346.72559609]
4866,95888,[-119.19986455]
4867,78503,[-113.26841876]
4868,85002,[-75.67011951]
4869,95238,[194.5900086]
4870,26040,[486.07325396]
4871,83870,[204.9170138]
4872,75390,[-219.9783487]
4873,43468,[5.16690166]
4874,31922,[287.7650649]
4875,20662,[282.41257869]
4876,26271,[106.24829332]
4877,40395,[-382.63003079]
4878,34150,[13.16854969]
4879,38041,[321.69004578]
4880,65310,[-617.02053259]
4881,52556,[-10.47247174]
4882,94621,[-131.5032076]
4883,86458,[-23.2840051]
4884,37932,[36.91656743]
4885,97347,[108.25199919]
4886,42331,[-84.9956184]
4887,47999,[107.37825292]
4888,28780,[-215.30000996]
4889,23613,[-342.88605692]
4890,76213,[194.84174737]
4891,94418,[-3.91640455]
4892,58504,[-362.37056125]
4893,65771,[480.10856714]
4894,56377,[-394.15867425]
4895,69823,[33.99542498]
4896,28783,[-68.24133275]
4897,81206,[-428.46467431]
4898,55412,[225.63937489]
4899,33020,[-310.8631608]
4900,77605,[-222.63585558]
4901,62365,[-119.50324836]
4902,55097,[-32.50207013]
4903,93821,[47.72944574]
4904,58481,[-49.45641698]
4905,62128,[204.31555341]
4906,53226,[459.01383775]
4907,65397,[473.7875786]
4908,75563,[-124.8612958]
4909,76985,[-552.1239006]
4910,99268,[0.10221137]
4911,95428,[-76.88110934]
4912,50941,[451.28491638]
4913,68774,[-314.85123446]
4914,21053,[-201.06370106]
4915,95483,[-59.49711683]
4916,69234,[-118.54520518]
4917,76634,[-97.83928885]
4918,40650,[91.93690627]
4919,81161,[160.72495718]
4920,52854,[-53.42760006]
4921,80093,[185.4479449]
4922,27828,[38.74509664]
4923,73564,[120.59313583]
4924,62717,[-28.61494775]
4925,52522,[337.95775082]
4926,35854,[-126.65782318]
4927,74691,[-232.19201743]
4928,82805,[-22.0858827]
4929,34817,[236.88050389]
4930,27323,[131.57188579]
4931,99819,[118.17858022]
4932,88395,[-196.11439041]
4933,92267,[321.39135713]
4934,63261,[-287.81684708]
4935,85436,[-75.66734619]
4936,39310,[176.85538503]
4937,79267,[107.3535816]
4938,26991,[137.8741736]
4939,55885,[-76.13839149]
4940,46558,[-48.25056195]
4941,81125,[-18.22728585]
4942,86041,[193.48285504]
4943,83412,[10.85059344]
4944,99547,[-175.17920993]
4945,22213,[-44.74471979]
4946,52735,[135.89983019]
4947,42974,[121.68647664]
4948,34563,[-306.89825126]
4949,94202,[350.49039245]
4950,89671,[-12.28534192]
4951,80977,[-37.68779863]
4952,99134,[-214.95418097]
4953,41957,[107.59170712]
4954,76726,[324.18401174]
4955,36277,[-207.12493367]
4956,31478,[-227.49392805]
4957,99190,[-414.0065302]
4958,56036,[-410.69893581]
4959,29483,[271.83077284]
4960,68618,[140.81316845]
4961,68328,[-189.16463889]
4962,27921,[341.42736628]
4963,59551,[321.69473814]
4964,22115,[486.73010724]
4965,40307,[-226.71174273]
4966,87309,[-31.13605132]
4967,31602,[142.73400872]
4968,52610,[135.92191691]
4969,65788,[243.89533108]
4970,46487,[155.04360285]
4971,44685,[-339.86762752]
4972,39701,[99.02686095]
4973,83761,[161.62536987]
4974,26598,[22.25830858]
4975,67318,[-350.1261879]
4976,93680,[-72.81063464]
4977,53056,[-246.17604576]
4978,70753,[25.79931173]
4979,59212,[-660.95293084]
4980,78101,[444.59463431]
4981,50578,[-440.11055539]
4982,58802,[-323.13283233]
4983,57043,[221.53062852]
4984,44849,[-199.7563058]
4985,61244,[24.7695209]
4986,45826,[-486.18365358]
4987,29447,[493.68289041]
4988,59826,[64.37567406]
4989,25393,[13.55515463]
4990,30348,[562.86700914]
4991,56860,[566.81231805]
4992,26237,[35.04428954]
4993,63962,[354.81524938]
4994,69286,[133.83352416]
4995,25793,[-164.3458793]
4996,85505,[-391.58186102]
4997,80146,[-418.79215937]
4998,93197,[414.47146389]
4999,65083,[-117.75539628]
5000,34191,[189.92776627]
5001,58828,[218.01025716]
5002,80499,[27.82428213]
5003,99201,[-180.32999857]
5004,80906,[-115.67351507]
5005,92040,[447.87003166]
5006,55538,[-574.72514983]
5007,96762,[-83.05546089]
5008,23643,[-1.24048713]
5009,56411,[41.23411346]
5010,23312,[-233.83884664]
5011,98189,[-94.05563296]
5012,27018,[301.59883583]
5013,84134,[304.31585442]
5014,98903,[-8.32379257]
5015,87940,[-252.52497075]
5016,74103,[44.40380793]
5017,79973,[66.17771107]
5018,23159,[131.55137767]
5019,40941,[-155.77055029]
5020,91408,[-226.63741747]
5021,34238,[0.79383727]
5022,71563,[140.98594631]
5023,86594,[34.15820821]
5024,98374,[170.38264002]
5025,65262,[185.02864409]
5026,65348,[-217.39869853]
5027,93811,[202.27162716]
5028,61970,[41.89873353]
5029,59224,[50.79601682]
5030,77039,[-350.53252128]
5031,73593,[52.93801539]
5032,77903,[-111.75421268]
5033,94395,[333.67776844]
5034,54035,[63.50511293]
5035,66966,[-43.8158397]
5036,25018,[-147.62612657]
5037,71428,[291.80096001]
5038,81145,[-11.1270966]
5039,31670,[195.27878875]
5040,93077,[73.70338683]
5041,23404,[26.4087419]
5042,62002,[-392.98103265]
5043,94245,[257.07456804]
5044,53478,[-176.02460734]
5045,89801,[145.94788679]
5046,42137,[-50.26688525]
5047,36709,[-241.51616943]
5048,46926,[-61.14227126]
5049,56415,[209.33767884]
5050,73620,[-134.59687048]
5051,64756,[59.84751743]
5052,74377,[230.73699426]
5053,48797,[302.58109074]
5054,97093,[453.01250664]
5055,31137,[-138.63061614]
5056,99379,[-269.76678041]
5057,93742,[-31.65922196]
5058,56686,[28.10158759]
5059,30921,[306.78478875]
5060,69913,[-323.94197211]
5061,44498,[68.75870988]
5062,49509,[-82.88813462]
5063,75088,[-121.37857709]
5064,77561,[-275.77816033]
5065,50625,[33.11372257]
5066,74314,[-66.90361522]
5067,30103,[100.01355265]
5068,68656,[-132.65748139]
5069,65375,[-516.81122825]
5070,35704,[-137.40426713]
5071,21593,[21.71803659]
5072,33587,[-385.94438568]
5073,28223,[32.84606566]
5074,42534,[-61.40905453]
5075,20016,[208.62162023]
5076,23536,[89.70595679]
5077,93750,[-38.10243609]
5078,73372,[318.22908817]
5079,40440,[29.56968765]
5080,71340,[221.48628438]
5081,64462,[-81.54171577]
5082,68494,[42.17918276]
5083,83803,[-344.45055437]
5084,26180,[88.23286728]
5085,81341,[291.93090533]
5086,48385,[-58.42194378]
5087,84729,[-41.43114905]
5088,72234,[-235.93896968]
5089,69074,[-107.3777173]
5090,87181,[36.24058331]
5091,40441,[80.52419377]
5092,20689,[-325.06127089]
5093,25753,[90.94420317]
5094,20336,[-248.7761659]
5095,38007,[-83.61777757]
5096,85723,[-174.12956757]
5097,62970,[70.15991995]
5098,41672,[129.79188099]
5099,73930,[-84.48163409]
5100,99742,[-140.11640249]
5101,97743,[179.16859204]
5102,55494,[-9.48826417]
5103,55540,[-358.77808318]
5104,35345,[-387.1926204]
5105,87196,[257.92879814]
5106,78143,[22.99481489]
5107,68696,[-301.53845841]
